,weights,model,gamma_i,a,alpha,var,inclusion_probability,alpha_given_inclusion,mean_trace_a
34,0.013549471003534128,GaussianLogReg_1600,,,,,,,
35,-0.18372474619031912,GaussianLogReg_1600,,,,,,,
36,-0.46745142265165196,GaussianLogReg_1600,,,,,,,
37,-0.7823856508015851,GaussianLogReg_1600,,,,,,,
38,0.3978644375749164,GaussianLogReg_1600,,,,,,,
39,0.20210967926265144,GaussianLogReg_1600,,,,,,,
40,0.18387686105249876,GaussianLogReg_1600,,,,,,,
41,-2.093957682039782,GaussianLogReg_1600,,,,,,,
42,-0.4582485880015111,GaussianLogReg_1600,,,,,,,
43,0.009806231771671397,GaussianLogReg_1600,,,,,,,
44,-0.17782369002202933,GaussianLogReg_1600,,,,,,,
45,-0.007300915406354912,GaussianLogReg_1600,,,,,,,
46,0.00898099091612291,GaussianLogReg_1600,,,,,,,
47,-0.16652320004733484,GaussianLogReg_1600,,,,,,,
48,0.0018881563315231878,GaussianLogReg_1600,,,,,,,
49,0.18001409022063627,GaussianLogReg_1600,,,,,,,
50,-2.0857208222736974,GaussianLogReg_1600,,,,,,,
51,-0.46078272508349705,GaussianLogReg_1600,,,,,,,
52,0.16543492011936065,GaussianLogReg_1600,,,,,,,
53,-1.9930271670778028,GaussianLogReg_1600,,,,,,,
54,-0.45279315944155574,GaussianLogReg_1600,,,,,,,
55,0.22390910772766437,GaussianLogReg_1600,,,,,,,
56,0.46291598272071305,GaussianLogReg_1600,,,,,,,
57,0.17532794483178363,GaussianLogReg_1600,,,,,,,
58,-0.4265792662196712,GaussianLogReg_1600,,,,,,,
59,0.006324509511599701,GaussianLogReg_1600,,,,,,,
60,-0.12106800206743619,GaussianLogReg_1600,,,,,,,
61,0.037016503759373535,GaussianLogReg_1600,,,,,,,
62,-0.04004571582538499,GaussianLogReg_1600,,,,,,,
63,-1.2106225734191236,GaussianLogReg_1600,,,,,,,
64,0.3808424281684335,GaussianLogReg_1600,,,,,,,
65,0.10479861909581581,GaussianLogReg_1600,,,,,,,
66,-0.027973359550892,GaussianLogReg_1600,,,,,,,
67,-0.04827551660817357,GaussianLogReg_1600,,,,,,,
68,0.12374543007938851,GaussianLogReg_1600,,,,,,,
69,-0.11620333280533295,GaussianLogReg_1600,,,,,,,
70,0.12022544278461776,GaussianLogReg_1600,,,,,,,
71,-0.12438636203981907,GaussianLogReg_1600,,,,,,,
72,0.1290883750088906,GaussianLogReg_1600,,,,,,,
73,0.001535428237936046,GaussianLogReg_1600,,,,,,,
74,-0.014752803353676944,GaussianLogReg_1600,,,,,,,
75,0.02772152851568993,GaussianLogReg_1600,,,,,,,
76,-0.04028518332035457,GaussianLogReg_1600,,,,,,,
77,0.1711582192965272,GaussianLogReg_1600,,,,,,,
78,0.1259712715771175,GaussianLogReg_1600,,,,,,,
79,-0.0722719333854529,GaussianLogReg_1600,,,,,,,
80,-0.029080702786679537,GaussianLogReg_1600,,,,,,,
81,-0.076070968482536,GaussianLogReg_1600,,,,,,,
82,-0.04059556283330291,GaussianLogReg_1600,,,,,,,
83,0.031250142519987194,GaussianLogReg_1600,,,,,,,
84,0.009345755684741388,GaussianLogReg_1600,,,,,,,
85,-0.045067119965840195,GaussianLogReg_1600,,,,,,,
86,0.007350096386668064,GaussianLogReg_1600,,,,,,,
87,0.007695352216203497,GaussianLogReg_1600,,,,,,,
88,-0.06441611395068918,GaussianLogReg_1600,,,,,,,
89,0.03698846659992283,GaussianLogReg_1600,,,,,,,
90,-0.02188542817556297,GaussianLogReg_1600,,,,,,,
91,-0.002552946347255529,GaussianLogReg_1600,,,,,,,
92,-0.08215288743047613,GaussianLogReg_1600,,,,,,,
93,-0.03787375153211539,GaussianLogReg_1600,,,,,,,
94,0.03336068878824505,GaussianLogReg_1600,,,,,,,
95,-0.018546989707245203,GaussianLogReg_1600,,,,,,,
96,0.003600062197533893,GaussianLogReg_1600,,,,,,,
97,-0.004964210587262167,GaussianLogReg_1600,,,,,,,
98,-0.0026798786561976545,GaussianLogReg_1600,,,,,,,
99,-0.012435533932709122,GaussianLogReg_1600,,,,,,,
100,-0.007400585742473013,GaussianLogReg_1600,,,,,,,
101,-0.08931428357948897,GaussianLogReg_1600,,,,,,,
102,-0.4000919885070745,GaussianLogReg_1600,,,,,,,
103,0.07749800162769861,GaussianLogReg_1600,,,,,,,
104,-0.9552111308422221,GaussianLogReg_1600,,,,,,,
105,0.17069043192925115,GaussianLogReg_1600,,,,,,,
106,0.2371243977271176,GaussianLogReg_1600,,,,,,,
107,0.11075121072128372,GaussianLogReg_1600,,,,,,,
108,-0.32270922414390474,GaussianLogReg_1600,,,,,,,
109,0.29739870583357825,GaussianLogReg_1600,,,,,,,
110,0.12224671440090104,GaussianLogReg_1600,,,,,,,
111,0.08798373880765917,GaussianLogReg_1600,,,,,,,
112,0.47752096175993497,GaussianLogReg_1600,,,,,,,
113,0.2813862131092018,GaussianLogReg_1600,,,,,,,
114,0.31435357237145506,GaussianLogReg_1600,,,,,,,
115,0.37355592178417374,GaussianLogReg_1600,,,,,,,
116,0.04711086038163777,GaussianLogReg_1600,,,,,,,
117,-0.20960900099611424,GaussianLogReg_1600,,,,,,,
118,-0.6039530379829956,GaussianLogReg_1600,,,,,,,
119,-0.23618314683945923,GaussianLogReg_1600,,,,,,,
120,0.22772707402713555,GaussianLogReg_1600,,,,,,,
121,0.12216804365467329,GaussianLogReg_1600,,,,,,,
122,0.16187927725263482,GaussianLogReg_1600,,,,,,,
123,0.19130081008635577,GaussianLogReg_1600,,,,,,,
124,-0.1254775770224697,GaussianLogReg_1600,,,,,,,
125,-0.07905145319825281,GaussianLogReg_1600,,,,,,,
126,0.21472510433130615,GaussianLogReg_1600,,,,,,,
127,-0.1379499371100624,GaussianLogReg_1600,,,,,,,
128,-0.09656622454340126,GaussianLogReg_1600,,,,,,,
129,0.23764612329215434,GaussianLogReg_1600,,,,,,,
130,-0.01995742281097155,GaussianLogReg_1600,,,,,,,
131,0.1340721755926888,GaussianLogReg_1600,,,,,,,
132,0.04121432022145102,GaussianLogReg_1600,,,,,,,
133,0.06264082203959853,GaussianLogReg_1600,,,,,,,
134,0.1228529212625881,GaussianLogReg_1600,,,,,,,
135,-0.28951798258673556,GaussianLogReg_1600,,,,,,,
136,-0.015272260894906901,GaussianLogReg_1600,,,,,,,
137,-0.025780859379415353,GaussianLogReg_1600,,,,,,,
138,-0.07800714581538783,GaussianLogReg_1600,,,,,,,
139,0.0896607395957688,GaussianLogReg_1600,,,,,,,
140,-0.15098799264436882,GaussianLogReg_1600,,,,,,,
141,-0.14625082521507704,GaussianLogReg_1600,,,,,,,
142,1.5021283593694934,GaussianLogReg_1600,,,,,,,
143,-0.14853121448601972,GaussianLogReg_1600,,,,,,,
144,-0.5014254331066538,GaussianLogReg_1600,,,,,,,
145,-1.2282057982789045,GaussianLogReg_1600,,,,,,,
146,0.08722169704558749,GaussianLogReg_1600,,,,,,,
147,0.6212070782213187,GaussianLogReg_1600,,,,,,,
148,0.3586815823369918,GaussianLogReg_1600,,,,,,,
149,0.7345974075640218,GaussianLogReg_1600,,,,,,,
150,-0.42627719705246814,GaussianLogReg_1600,,,,,,,
151,-0.008197302368516042,GaussianLogReg_1600,,,,,,,
152,0.4439401537157839,GaussianLogReg_1600,,,,,,,
153,0.24559341608321084,GaussianLogReg_1600,,,,,,,
154,-0.3525421130899572,GaussianLogReg_1600,,,,,,,
155,0.31098417816477564,GaussianLogReg_1600,,,,,,,
156,0.38570970374366953,GaussianLogReg_1600,,,,,,,
157,0.24061111458557444,GaussianLogReg_1600,,,,,,,
158,-0.7657055058692125,GaussianLogReg_1600,,,,,,,
159,0.08823078336956065,GaussianLogReg_1600,,,,,,,
160,0.017912190271757913,GaussianLogReg_1600,,,,,,,
161,-0.04813897847425024,GaussianLogReg_1600,,,,,,,
162,0.05226987741241747,GaussianLogReg_1600,,,,,,,
163,0.12114164077877594,GaussianLogReg_1600,,,,,,,
164,0.02039942240362364,GaussianLogReg_1600,,,,,,,
165,0.03244939704346843,GaussianLogReg_1600,,,,,,,
166,0.1443233536140194,GaussianLogReg_1600,,,,,,,
167,0.0058177757682262845,GaussianLogReg_1600,,,,,,,
168,0.026173399168503014,GaussianLogReg_1600,,,,,,,
169,0.06521315035853925,GaussianLogReg_1600,,,,,,,
170,0.03054978292671251,GaussianLogReg_1600,,,,,,,
171,0.047805091831384934,GaussianLogReg_1600,,,,,,,
172,-0.09220678501895853,GaussianLogReg_1600,,,,,,,
173,-0.052740248045758206,GaussianLogReg_1600,,,,,,,
174,0.012576335993356152,GaussianLogReg_1600,,,,,,,
175,0.045575009066475256,GaussianLogReg_1600,,,,,,,
176,0.0006318221269222228,GaussianLogReg_1600,,,,,,,
177,0.003467321698202934,GaussianLogReg_1600,,,,,,,
178,0.00014522699098125808,GaussianLogReg_1600,,,,,,,
179,0.14271251501452137,GaussianLogReg_1600,,,,,,,
180,-0.0014428172059949725,GaussianLogReg_1600,,,,,,,
181,0.01702415824334374,GaussianLogReg_1600,,,,,,,
182,2.072309870702609,GaussianLogReg_1600,,,,,,,
183,-0.8263702723969671,GaussianLogReg_1600,,,,,,,
184,-0.09625213393305425,GaussianLogReg_1600,,,,,,,
185,-1.3787643684264015,GaussianLogReg_1600,,,,,,,
186,-1.2387957833770673,GaussianLogReg_1600,,,,,,,
187,-1.153721387191945,GaussianLogReg_1600,,,,,,,
188,-0.19236520918694702,GaussianLogReg_1600,,,,,,,
189,0.447100551942647,GaussianLogReg_1600,,,,,,,
190,0.15170571203689687,GaussianLogReg_1600,,,,,,,
191,-0.2873251702102744,GaussianLogReg_1600,,,,,,,
192,1.196097990969322,GaussianLogReg_1600,,,,,,,
193,-0.1664911222439352,GaussianLogReg_1600,,,,,,,
194,-0.35112514279387264,GaussianLogReg_1600,,,,,,,
195,-0.2833720700234576,GaussianLogReg_1600,,,,,,,
196,0.5896478972130845,GaussianLogReg_1600,,,,,,,
197,-0.7011022059517507,GaussianLogReg_1600,,,,,,,
198,0.1109627406794652,GaussianLogReg_1600,,,,,,,
199,-0.2693491861436376,GaussianLogReg_1600,,,,,,,
200,-0.051206714587285554,GaussianLogReg_1600,,,,,,,
201,-0.018311334581949626,GaussianLogReg_1600,,,,,,,
202,-0.01477566781629677,GaussianLogReg_1600,,,,,,,
203,-0.01720900958053022,GaussianLogReg_1600,,,,,,,
204,-0.05117988913049276,GaussianLogReg_1600,,,,,,,
205,-0.051206714587285554,GaussianLogReg_1600,,,,,,,
206,-0.016707274053181016,GaussianLogReg_1600,,,,,,,
207,-0.03377904050124958,GaussianLogReg_1600,,,,,,,
208,-0.29218945514666267,GaussianLogReg_1600,,,,,,,
209,0.047198835997243324,GaussianLogReg_1600,,,,,,,
210,0.027727998987347218,GaussianLogReg_1600,,,,,,,
211,-0.053912758212187016,GaussianLogReg_1600,,,,,,,
212,-0.13538955985165282,GaussianLogReg_1600,,,,,,,
213,-0.051206714587285554,GaussianLogReg_1600,,,,,,,
214,-0.018311334581949626,GaussianLogReg_1600,,,,,,,
215,-0.01477566781629677,GaussianLogReg_1600,,,,,,,
216,-0.01720900958053022,GaussianLogReg_1600,,,,,,,
217,-0.05117988913049276,GaussianLogReg_1600,,,,,,,
218,-0.051206714587285554,GaussianLogReg_1600,,,,,,,
219,-0.016707274053181016,GaussianLogReg_1600,,,,,,,
220,-0.03377904050124958,GaussianLogReg_1600,,,,,,,
221,-0.29218945514666267,GaussianLogReg_1600,,,,,,,
222,0.047198835997243324,GaussianLogReg_1600,,,,,,,
223,0.027727998987347218,GaussianLogReg_1600,,,,,,,
224,-0.053912758212187016,GaussianLogReg_1600,,,,,,,
225,-0.13538955985165282,GaussianLogReg_1600,,,,,,,
226,-0.016467927877740395,GaussianLogReg_1600,,,,,,,
227,0.03410660223059319,GaussianLogReg_1600,,,,,,,
228,0.01857035693543094,GaussianLogReg_1600,,,,,,,
229,0.0731432420548302,GaussianLogReg_1600,,,,,,,
230,-0.0488160823312232,GaussianLogReg_1600,,,,,,,
231,-0.016467927877740395,GaussianLogReg_1600,,,,,,,
232,-0.0005324920798126479,GaussianLogReg_1600,,,,,,,
233,0.006468992138716758,GaussianLogReg_1600,,,,,,,
234,-0.1441234421696707,GaussianLogReg_1600,,,,,,,
235,0.19388306889986603,GaussianLogReg_1600,,,,,,,
236,-0.09810967158763487,GaussianLogReg_1600,,,,,,,
237,0.2547089484530875,GaussianLogReg_1600,,,,,,,
238,-0.32794525435646704,GaussianLogReg_1600,,,,,,,
239,-0.2576098534012353,GaussianLogReg_1600,,,,,,,
240,0.016630069292544493,GaussianLogReg_1600,,,,,,,
241,-0.017518239177165336,GaussianLogReg_1600,,,,,,,
242,0.006041818070780503,GaussianLogReg_1600,,,,,,,
243,-0.33007432150698496,GaussianLogReg_1600,,,,,,,
244,-0.2576098534012353,GaussianLogReg_1600,,,,,,,
245,-0.04868672343274307,GaussianLogReg_1600,,,,,,,
246,-0.19824505765536077,GaussianLogReg_1600,,,,,,,
247,-0.30691705941536035,GaussianLogReg_1600,,,,,,,
248,-0.1456382431295632,GaussianLogReg_1600,,,,,,,
249,0.08618849100732182,GaussianLogReg_1600,,,,,,,
250,-0.044325279397495546,GaussianLogReg_1600,,,,,,,
251,0.08107070787584757,GaussianLogReg_1600,,,,,,,
252,0.04633002613468464,GaussianLogReg_1600,,,,,,,
253,0.04764509085371418,GaussianLogReg_1600,,,,,,,
254,0.03796958159605599,GaussianLogReg_1600,,,,,,,
255,0.07464196740509481,GaussianLogReg_1600,,,,,,,
256,0.03736199672554873,GaussianLogReg_1600,,,,,,,
257,0.04633002613468464,GaussianLogReg_1600,,,,,,,
258,0.0024393484212795933,GaussianLogReg_1600,,,,,,,
259,0.030436271648587535,GaussianLogReg_1600,,,,,,,
260,0.302379937763458,GaussianLogReg_1600,,,,,,,
261,-0.16221446400852854,GaussianLogReg_1600,,,,,,,
262,0.06432484619919877,GaussianLogReg_1600,,,,,,,
263,0.4207653774681585,GaussianLogReg_1600,,,,,,,
264,-0.38801879176443704,GaussianLogReg_1600,,,,,,,
265,0.04425065719216455,GaussianLogReg_1600,,,,,,,
266,-0.06988985891631863,GaussianLogReg_1600,,,,,,,
267,-0.04725429827228684,GaussianLogReg_1600,,,,,,,
268,0.041160411493682776,GaussianLogReg_1600,,,,,,,
269,-0.12570578573696645,GaussianLogReg_1600,,,,,,,
270,-0.027358068646709047,GaussianLogReg_1600,,,,,,,
271,0.03500735482917295,GaussianLogReg_1600,,,,,,,
272,-0.11770900530738858,GaussianLogReg_1600,,,,,,,
273,-0.07868314650665474,GaussianLogReg_1600,,,,,,,
274,0.028434605700614922,GaussianLogReg_1600,,,,,,,
275,-0.12612610195688434,GaussianLogReg_1600,,,,,,,
276,-0.012633498952471124,GaussianLogReg_1600,,,,,,,
277,0.0443053119359413,GaussianLogReg_1600,,,,,,,
278,0.020152672664515252,GaussianLogReg_1600,,,,,,,
279,0.010407158584037663,GaussianLogReg_1600,,,,,,,
280,-0.014802845392486424,GaussianLogReg_1600,,,,,,,
281,0.0032039487121842515,GaussianLogReg_1600,,,,,,,
282,-0.050059238902210146,GaussianLogReg_1600,,,,,,,
283,-0.017373626963354136,GaussianLogReg_1600,,,,,,,
284,0.03317984176946554,GaussianLogReg_1600,,,,,,,
285,-0.005930789070220305,GaussianLogReg_1600,,,,,,,
286,-0.05253135269131268,GaussianLogReg_1600,,,,,,,
287,0.1673372000316104,GaussianLogReg_1600,,,,,,,
288,0.07521897443788948,GaussianLogReg_1600,,,,,,,
289,-0.15930608506493837,GaussianLogReg_1600,,,,,,,
290,-0.09055915742204995,GaussianLogReg_1600,,,,,,,
291,-0.23289524937197076,GaussianLogReg_1600,,,,,,,
292,-0.4134358426625043,GaussianLogReg_1600,,,,,,,
293,0.1378811841279159,GaussianLogReg_1600,,,,,,,
294,-0.07884338727928374,GaussianLogReg_1600,,,,,,,
295,0.38819096371682404,GaussianLogReg_1600,,,,,,,
296,-0.13854121969167177,GaussianLogReg_1600,,,,,,,
297,-0.06020194383612464,GaussianLogReg_1600,,,,,,,
298,0.36436070100587603,GaussianLogReg_1600,,,,,,,
299,0.34435522195362206,GaussianLogReg_1600,,,,,,,
300,0.2126550706510813,GaussianLogReg_1600,,,,,,,
301,0.2665137817823415,GaussianLogReg_1600,,,,,,,
302,0.0035066493010787046,GaussianLogReg_1600,,,,,,,
303,0.001049610863338685,GaussianLogReg_1600,,,,,,,
304,0.0034969596258011015,GaussianLogReg_1600,,,,,,,
305,0.004265768951315436,GaussianLogReg_1600,,,,,,,
306,0.004766013021204826,GaussianLogReg_1600,,,,,,,
307,0.0025386370685442626,GaussianLogReg_1600,,,,,,,
308,0.002060048803291708,GaussianLogReg_1600,,,,,,,
309,0.0009087933543246601,GaussianLogReg_1600,,,,,,,
310,0.0031068524211121584,GaussianLogReg_1600,,,,,,,
311,0.004270617736611411,GaussianLogReg_1600,,,,,,,
312,0.003931097788563983,GaussianLogReg_1600,,,,,,,
313,0.0016741779202260423,GaussianLogReg_1600,,,,,,,
314,0.0031345836322308283,GaussianLogReg_1600,,,,,,,
315,0.004931758709591967,GaussianLogReg_1600,,,,,,,
316,-0.04962904468339873,GaussianLogReg_1600,,,,,,,
317,-0.0013833466673320275,GaussianLogReg_1600,,,,,,,
318,-0.008174031350268975,GaussianLogReg_1600,,,,,,,
319,0.002366520737639079,GaussianLogReg_1600,,,,,,,
320,-0.0009182026946713873,GaussianLogReg_1600,,,,,,,
321,-0.017510157689774323,GaussianLogReg_1600,,,,,,,
322,-0.02364392894291465,GaussianLogReg_1600,,,,,,,
323,-0.028214060312557958,GaussianLogReg_1600,,,,,,,
324,-0.04961180468463701,GaussianLogReg_1600,,,,,,,
325,-0.007220028538628031,GaussianLogReg_1600,,,,,,,
326,-0.007392047644198861,GaussianLogReg_1600,,,,,,,
327,-0.026342004392494588,GaussianLogReg_1600,,,,,,,
328,-0.050035699070444466,GaussianLogReg_1600,,,,,,,
329,-0.0005498649467027849,GaussianLogReg_1600,,,,,,,
330,-0.01556705652969294,GaussianLogReg_1600,,,,,,,
331,-0.006500807208013334,GaussianLogReg_1600,,,,,,,
332,-0.00709693669902762,GaussianLogReg_1600,,,,,,,
333,-0.0012342916765473216,GaussianLogReg_1600,,,,,,,
334,-0.00011256852205884777,GaussianLogReg_1600,,,,,,,
335,-0.00850344620508701,GaussianLogReg_1600,,,,,,,
336,-0.009184142790360467,GaussianLogReg_1600,,,,,,,
337,-0.015343754170728974,GaussianLogReg_1600,,,,,,,
338,-0.01653774469487286,GaussianLogReg_1600,,,,,,,
339,-0.004973232114045549,GaussianLogReg_1600,,,,,,,
340,-0.002304760613214583,GaussianLogReg_1600,,,,,,,
341,-0.011486828649487284,GaussianLogReg_1600,,,,,,,
342,-0.017257894237364232,GaussianLogReg_1600,,,,,,,
343,-0.0015395571690088679,GaussianLogReg_1600,,,,,,,
344,0.04110419194116379,GaussianLogReg_1600,,,,,,,
345,0.021729792510554565,GaussianLogReg_1600,,,,,,,
346,-0.04878248314032713,GaussianLogReg_1600,,,,,,,
347,0.01622809649958542,GaussianLogReg_1600,,,,,,,
348,-0.006197159094082878,GaussianLogReg_1600,,,,,,,
349,-0.041858666612014025,GaussianLogReg_1600,,,,,,,
350,0.02953367684957553,GaussianLogReg_1600,,,,,,,
351,-0.0028734904293638646,GaussianLogReg_1600,,,,,,,
352,-0.03977186760169399,GaussianLogReg_1600,,,,,,,
353,0.006440296401167402,GaussianLogReg_1600,,,,,,,
354,-0.008704944853289287,GaussianLogReg_1600,,,,,,,
355,-0.049464835100885576,GaussianLogReg_1600,,,,,,,
356,0.06077555439479936,GaussianLogReg_1600,,,,,,,
357,0.05267384844436107,GaussianLogReg_1600,,,,,,,
358,-0.06568832465369859,GaussianLogReg_1600,,,,,,,
359,0.007602653570077805,GaussianLogReg_1600,,,,,,,
360,0.003602858447981325,GaussianLogReg_1600,,,,,,,
361,-0.004912577835622302,GaussianLogReg_1600,,,,,,,
362,-0.002657346633617208,GaussianLogReg_1600,,,,,,,
363,0.0387408168590228,GaussianLogReg_1600,,,,,,,
364,0.021093927589470682,GaussianLogReg_1600,,,,,,,
365,-0.03956107466401457,GaussianLogReg_1600,,,,,,,
366,0.2809184003429859,GaussianLogReg_1600,,,,,,,
367,0.12322344680516259,GaussianLogReg_1600,,,,,,,
368,-0.16186753916383487,GaussianLogReg_1600,,,,,,,
369,0.27805406588087855,GaussianLogReg_1600,,,,,,,
370,0.1539276326296928,GaussianLogReg_1600,,,,,,,
371,0.36574059374521245,GaussianLogReg_1600,,,,,,,
372,0.21756159289488736,GaussianLogReg_1600,,,,,,,
373,0.3147506648786747,GaussianLogReg_1600,,,,,,,
374,0.42883639996860096,GaussianLogReg_1600,,,,,,,
375,-0.09846237689936503,GaussianLogReg_1600,,,,,,,
376,0.14454730637471333,GaussianLogReg_1600,,,,,,,
377,-0.21492940127084798,GaussianLogReg_1600,,,,,,,
378,-0.06322267558313235,GaussianLogReg_1600,,,,,,,
379,-0.033377463137688315,GaussianLogReg_1600,,,,,,,
380,-0.10968633053846447,GaussianLogReg_1600,,,,,,,
381,0.002334772649480957,GaussianLogReg_1600,,,,,,,
382,0.0010832224269438683,GaussianLogReg_1600,,,,,,,
383,0.002857812721375737,GaussianLogReg_1600,,,,,,,
384,0.005269814344291865,GaussianLogReg_1600,,,,,,,
385,0.005097025868081631,GaussianLogReg_1600,,,,,,,
386,0.0037150253295516935,GaussianLogReg_1600,,,,,,,
387,0.002772435113267391,GaussianLogReg_1600,,,,,,,
388,0.0017079997618424272,GaussianLogReg_1600,,,,,,,
389,0.0017356312341042918,GaussianLogReg_1600,,,,,,,
390,0.004580492918180227,GaussianLogReg_1600,,,,,,,
391,0.004950637798680784,GaussianLogReg_1600,,,,,,,
392,0.0030507808213549397,GaussianLogReg_1600,,,,,,,
393,0.0024826598841393537,GaussianLogReg_1600,,,,,,,
394,0.00720844385725985,GaussianLogReg_1600,,,,,,,
395,-0.0031235002496543085,GaussianLogReg_1600,,,,,,,
396,-0.004198227962964043,GaussianLogReg_1600,,,,,,,
397,-0.010537847164044172,GaussianLogReg_1600,,,,,,,
398,0.002102072757193273,GaussianLogReg_1600,,,,,,,
399,0.0027315176534866256,GaussianLogReg_1600,,,,,,,
400,0.003457486455301595,GaussianLogReg_1600,,,,,,,
401,-0.0015621814064999298,GaussianLogReg_1600,,,,,,,
402,0.001757103512832181,GaussianLogReg_1600,,,,,,,
403,-0.004545902045240648,GaussianLogReg_1600,,,,,,,
404,-0.006702928034567574,GaussianLogReg_1600,,,,,,,
405,0.0036934834501307075,GaussianLogReg_1600,,,,,,,
406,-0.00114344527072045,GaussianLogReg_1600,,,,,,,
407,-0.007950549199338871,GaussianLogReg_1600,,,,,,,
408,0.002744327417396244,GaussianLogReg_1600,,,,,,,
409,-0.005638184713868561,GaussianLogReg_1600,,,,,,,
410,-0.003771840886009698,GaussianLogReg_1600,,,,,,,
411,-0.005546002666657851,GaussianLogReg_1600,,,,,,,
412,0.0005717545497620463,GaussianLogReg_1600,,,,,,,
413,0.0015166695136706939,GaussianLogReg_1600,,,,,,,
414,-0.0017686517191935875,GaussianLogReg_1600,,,,,,,
415,-0.0020212134077660566,GaussianLogReg_1600,,,,,,,
416,-0.003620267902351266,GaussianLogReg_1600,,,,,,,
417,-0.005233909942747158,GaussianLogReg_1600,,,,,,,
418,-0.0025548911254628767,GaussianLogReg_1600,,,,,,,
419,0.0006238658742792435,GaussianLogReg_1600,,,,,,,
420,-0.0023338562791037232,GaussianLogReg_1600,,,,,,,
421,-0.006124065136410281,GaussianLogReg_1600,,,,,,,
422,0.0005922341672537384,GaussianLogReg_1600,,,,,,,
423,0.26044661741802927,GaussianLogReg_1600,,,,,,,
424,-0.04332134043373392,GaussianLogReg_1600,,,,,,,
425,-0.009185037027153353,GaussianLogReg_1600,,,,,,,
426,0.17282501899310676,GaussianLogReg_1600,,,,,,,
427,-0.16429872866536968,GaussianLogReg_1600,,,,,,,
428,-0.09431437920350513,GaussianLogReg_1600,,,,,,,
429,0.18834877382592485,GaussianLogReg_1600,,,,,,,
430,-0.08621395166219147,GaussianLogReg_1600,,,,,,,
431,-0.058370639312742965,GaussianLogReg_1600,,,,,,,
432,0.1667506772275725,GaussianLogReg_1600,,,,,,,
433,-0.17114827578934738,GaussianLogReg_1600,,,,,,,
434,-0.1284622996862916,GaussianLogReg_1600,,,,,,,
435,0.17327820994322762,GaussianLogReg_1600,,,,,,,
436,-0.06292315424110509,GaussianLogReg_1600,,,,,,,
437,0.015092813593731791,GaussianLogReg_1600,,,,,,,
438,0.07343158836066786,GaussianLogReg_1600,,,,,,,
439,0.0068166821655171106,GaussianLogReg_1600,,,,,,,
440,-0.01679947009858661,GaussianLogReg_1600,,,,,,,
441,-0.0071151632045543065,GaussianLogReg_1600,,,,,,,
442,0.14487769604748985,GaussianLogReg_1600,,,,,,,
443,0.025453830631672687,GaussianLogReg_1600,,,,,,,
444,0.08302135919578409,GaussianLogReg_1600,,,,,,,
445,1.7983767135523532,GaussianLogReg_1600,,,,,,,
446,-0.6304510982884158,GaussianLogReg_1600,,,,,,,
447,-0.4312913866179975,GaussianLogReg_1600,,,,,,,
448,-0.20703021208915096,GaussianLogReg_1600,,,,,,,
449,0.006894851496639537,GaussianLogReg_1600,,,,,,,
450,-0.1034187033351269,GaussianLogReg_1600,,,,,,,
451,-1.4040695783557116,GaussianLogReg_1600,,,,,,,
452,0.5810280076375108,GaussianLogReg_1600,,,,,,,
453,-0.25605376178776984,GaussianLogReg_1600,,,,,,,
454,0.6811069517418281,GaussianLogReg_1600,,,,,,,
455,0.0018048175237994346,GaussianLogReg_1600,,,,,,,
456,-0.5282905065360712,GaussianLogReg_1600,,,,,,,
457,-0.27935079738086005,GaussianLogReg_1600,,,,,,,
458,-0.2981377885118163,GaussianLogReg_1600,,,,,,,
459,-0.20469088811237024,GaussianLogReg_1600,,,,,,,
460,0.003671151813851856,GaussianLogReg_1600,,,,,,,
461,0.01487864310956666,GaussianLogReg_1600,,,,,,,
462,0.009642672898423242,GaussianLogReg_1600,,,,,,,
463,0.008084116052384273,GaussianLogReg_1600,,,,,,,
464,0.026095136344198116,GaussianLogReg_1600,,,,,,,
465,0.03238558196199198,GaussianLogReg_1600,,,,,,,
466,0.04250469464637535,GaussianLogReg_1600,,,,,,,
467,0.04623872127864759,GaussianLogReg_1600,,,,,,,
468,0.005627141226779134,GaussianLogReg_1600,,,,,,,
469,0.01104978093957243,GaussianLogReg_1600,,,,,,,
470,0.031278669296263564,GaussianLogReg_1600,,,,,,,
471,0.044156945261770116,GaussianLogReg_1600,,,,,,,
472,0.006056138181350085,GaussianLogReg_1600,,,,,,,
473,0.014867705381696407,GaussianLogReg_1600,,,,,,,
474,-0.02696964783249596,GaussianLogReg_1600,,,,,,,
475,0.0031822636594284253,GaussianLogReg_1600,,,,,,,
476,-3.228705162162525e-05,GaussianLogReg_1600,,,,,,,
477,0.002432536569015658,GaussianLogReg_1600,,,,,,,
478,0.004287194750886273,GaussianLogReg_1600,,,,,,,
479,0.0038775427466122177,GaussianLogReg_1600,,,,,,,
480,0.00771410023868642,GaussianLogReg_1600,,,,,,,
481,-0.0011603311943866304,GaussianLogReg_1600,,,,,,,
482,-0.02093148034316407,GaussianLogReg_1600,,,,,,,
483,0.0007007172385409596,GaussianLogReg_1600,,,,,,,
484,0.004246640976472789,GaussianLogReg_1600,,,,,,,
485,0.004915357495604769,GaussianLogReg_1600,,,,,,,
486,-0.01945568162030397,GaussianLogReg_1600,,,,,,,
487,0.003188493969784929,GaussianLogReg_1600,,,,,,,
488,-0.010025881687477176,GaussianLogReg_1600,,,,,,,
489,0.008467536795592654,GaussianLogReg_1600,,,,,,,
